,DYRK1A_N;ITSN1_N;BDNF_N;NR1_N;NR2A_N;pAKT_N;pBRAF_N;pCAMKII_N;pCREB_N;pELK_N;pERK_N;pJNK_N;PKCA_N;pMEK_N;pNR1_N;pNR2A_N;pNR2B_N;pPKCAB_N;pRSK_N;AKT_N;BRAF_N;CAMKII_N;CREB_N;ELK_N;ERK_N;GSK3B_N;JNK_N;MEK_N;TRKA_N;RSK_N;APP_N;Bcatenin_N;SOD1_N;MTOR_N;P38_N;pMTOR_N;DSCR1_N;AMPKA_N;NR2B_N;pNUMB_N;RAPTOR_N;TIAM1_N;pP70S6_N;NUMB_N;P70S6_N;pGSK3B_N;pPKCG_N;CDK5_N;S6_N;ADARB1_N;AcetylH3K9_N;RRP1_N;BAX_N;ARC_N;ERBB4_N;nNOS_N;Tau_N;GFAP_N;GluR3_N;GluR4_N;IL1B_N;P3525_N;pCASP9_N;PSD95_N;SNCA_N;Ubiquitin_N;pGSK3B_Tyr216_N;SHH_N;pS6_N;SYP_N;CaNA_N;Genotype;Treatment,Labels
332,-1.421616878626776e-07,0
333,-1.421616878626776e-07,0
334,-1.421616878626776e-07,0
335,-1.421616878626776e-07,0
336,-1.421616878626776e-07,0
337,-1.421616878626776e-07,0
338,-1.421616878626776e-07,0
339,-1.421616878626776e-07,0
340,-1.421616878626776e-07,0
341,-1.421616878626776e-07,0
342,-1.421616878626776e-07,0
343,-1.421616878626776e-07,0
344,-1.421616878626776e-07,0
345,-1.421616878626776e-07,0
346,-1.421616878626776e-07,0
347,-1.421616878626776e-07,0
348,-1.421616878626776e-07,0
349,-1.421616878626776e-07,0
350,-1.421616878626776e-07,0
351,-1.421616878626776e-07,0
352,-1.421616878626776e-07,0
353,-1.421616878626776e-07,0
354,-1.421616878626776e-07,0
355,-1.421616878626776e-07,0
356,-1.421616878626776e-07,0
357,-1.421616878626776e-07,0
358,-1.421616878626776e-07,0
359,-1.421616878626776e-07,0
360,-1.421616878626776e-07,0
361,-1.421616878626776e-07,0
362,-1.421616878626776e-07,0
363,-1.421616878626776e-07,0
364,-1.421616878626776e-07,0
365,-1.421616878626776e-07,0
366,-1.421616878626776e-07,0
367,-1.421616878626776e-07,0
368,-1.421616878626776e-07,0
369,-1.421616878626776e-07,0
370,-1.421616878626776e-07,0
371,-1.421616878626776e-07,0
372,-1.421616878626776e-07,0
373,-1.421616878626776e-07,0
374,-1.421616878626776e-07,0
375,-1.421616878626776e-07,0
376,-1.421616878626776e-07,0
377,-1.421616878626776e-07,0
378,-1.421616878626776e-07,0
379,-1.421616878626776e-07,0
380,-1.421616878626776e-07,0
381,-1.421616878626776e-07,0
382,-1.421616878626776e-07,0
383,-1.421616878626776e-07,0
384,-1.421616878626776e-07,0
385,-1.421616878626776e-07,0
386,-1.421616878626776e-07,0
387,-1.421616878626776e-07,0
388,-1.421616878626776e-07,0
389,-1.421616878626776e-07,0
390,-1.421616878626776e-07,0
391,-1.421616878626776e-07,0
392,-1.421616878626776e-07,0
393,-1.421616878626776e-07,0
394,-1.421616878626776e-07,0
395,-1.421616878626776e-07,0
396,-1.421616878626776e-07,0
397,-1.421616878626776e-07,0
398,-1.421616878626776e-07,0
399,-1.421616878626776e-07,0
400,-1.421616878626776e-07,0
401,-1.421616878626776e-07,0
402,-1.421616878626776e-07,0
403,-1.421616878626776e-07,0
404,-1.421616878626776e-07,0
405,-1.421616878626776e-07,0
406,-1.421616878626776e-07,0
407,-1.421616878626776e-07,0
408,-1.421616878626776e-07,0
409,-1.421616878626776e-07,0
410,-1.421616878626776e-07,0
411,-1.421616878626776e-07,0
412,-1.421616878626776e-07,0
413,-1.421616878626776e-07,0
414,-1.421616878626776e-07,0
415,-1.421616878626776e-07,0
416,-1.421616878626776e-07,0
417,-1.421616878626776e-07,0
418,-1.421616878626776e-07,0
419,-1.421616878626776e-07,0
420,-1.421616878626776e-07,0
421,-1.421616878626776e-07,0
422,-1.421616878626776e-07,0
423,-1.421616878626776e-07,0
424,-1.421616878626776e-07,0
425,-1.421616878626776e-07,0
426,-1.421616878626776e-07,0
427,-1.421616878626776e-07,0
428,-1.421616878626776e-07,0
429,-1.421616878626776e-07,0
430,-1.421616878626776e-07,0
431,-1.421616878626776e-07,0
432,-1.421616878626776e-07,0
433,-1.421616878626776e-07,0
434,-1.421616878626776e-07,0
435,-1.421616878626776e-07,0
436,-1.421616878626776e-07,0
437,-1.421616878626776e-07,0
438,-1.421616878626776e-07,0
439,-1.421616878626776e-07,0
440,-1.421616878626776e-07,0
441,-1.421616878626776e-07,0
442,-1.421616878626776e-07,0
443,-1.421616878626776e-07,0
444,-1.421616878626776e-07,0
445,-1.421616878626776e-07,0
446,-1.421616878626776e-07,0
447,-1.421616878626776e-07,0
448,-1.421616878626776e-07,0
449,-1.421616878626776e-07,0
450,-1.421616878626776e-07,0
451,-1.421616878626776e-07,0
452,-1.421616878626776e-07,0
453,-1.421616878626776e-07,0
454,-1.421616878626776e-07,0
455,-1.421616878626776e-07,0
456,-1.421616878626776e-07,0
457,-1.421616878626776e-07,0
458,-1.421616878626776e-07,0
459,-1.421616878626776e-07,0
460,-1.421616878626776e-07,0
461,-1.421616878626776e-07,0
462,-1.421616878626776e-07,0
463,-1.421616878626776e-07,0
464,-1.421616878626776e-07,0
465,-1.421616878626776e-07,0
466,-1.421616878626776e-07,0
467,-1.421616878626776e-07,0
468,-1.421616878626776e-07,0
469,-1.421616878626776e-07,0
470,-1.421616878626776e-07,0
471,-1.421616878626776e-07,0
472,-1.421616878626776e-07,0
473,-1.421616878626776e-07,0
474,-1.421616878626776e-07,0
475,-1.421616878626776e-07,0
476,-1.421616878626776e-07,0
477,-1.421616878626776e-07,0
478,-1.421616878626776e-07,0
479,-1.421616878626776e-07,0
480,-1.421616878626776e-07,0
481,-1.421616878626776e-07,0
482,-1.421616878626776e-07,0
483,-1.421616878626776e-07,0
484,-1.421616878626776e-07,0
485,-1.421616878626776e-07,0
486,-1.421616878626776e-07,0
487,-1.421616878626776e-07,0
488,-1.421616878626776e-07,0
489,-1.421616878626776e-07,0
490,-1.421616878626776e-07,0
491,-1.421616878626776e-07,0
492,-1.421616878626776e-07,0
493,-1.421616878626776e-07,0
494,-1.421616878626776e-07,0
495,-1.421616878626776e-07,0
496,-1.421616878626776e-07,0
497,-1.421616878626776e-07,0
498,-1.421616878626776e-07,0
499,-1.421616878626776e-07,0
500,-1.421616878626776e-07,0
501,-1.421616878626776e-07,0
502,-1.421616878626776e-07,0
503,-1.421616878626776e-07,0
504,-1.421616878626776e-07,0
505,-1.421616878626776e-07,0
506,-1.421616878626776e-07,0
507,-1.421616878626776e-07,0
508,-1.421616878626776e-07,0
509,-1.421616878626776e-07,0
510,-1.421616878626776e-07,0
511,-1.421616878626776e-07,0
512,-1.421616878626776e-07,0
513,-1.421616878626776e-07,0
514,-1.421616878626776e-07,0
515,-1.421616878626776e-07,0
516,-1.421616878626776e-07,0
517,-1.421616878626776e-07,0
518,-1.421616878626776e-07,0
519,-1.421616878626776e-07,0
520,-1.421616878626776e-07,0
521,-1.421616878626776e-07,0
522,-1.421616878626776e-07,0
523,-1.421616878626776e-07,0
524,-1.421616878626776e-07,0
525,-1.421616878626776e-07,0
526,-1.421616878626776e-07,0
527,-1.421616878626776e-07,0
528,-1.421616878626776e-07,0
529,-1.421616878626776e-07,0
530,-1.421616878626776e-07,0
531,-1.421616878626776e-07,0
532,-1.421616878626776e-07,0
533,-1.421616878626776e-07,0
534,-1.421616878626776e-07,0
535,-1.421616878626776e-07,0
536,-1.421616878626776e-07,0
537,-1.421616878626776e-07,0
538,-1.421616878626776e-07,0
539,-1.421616878626776e-07,0
540,-1.421616878626776e-07,0
541,-1.421616878626776e-07,0
542,-1.421616878626776e-07,0
543,-1.421616878626776e-07,0
544,-1.421616878626776e-07,0
545,-1.421616878626776e-07,0
546,-1.421616878626776e-07,0
547,-1.421616878626776e-07,0
548,-1.421616878626776e-07,0
549,-1.421616878626776e-07,0
550,-1.421616878626776e-07,0
551,-1.421616878626776e-07,0
552,-1.421616878626776e-07,0
553,-1.421616878626776e-07,0
554,-1.421616878626776e-07,0
555,-1.421616878626776e-07,0
556,-1.421616878626776e-07,0
557,-1.421616878626776e-07,0
558,-1.421616878626776e-07,0
559,-1.421616878626776e-07,0
560,-1.421616878626776e-07,0
561,-1.421616878626776e-07,0
562,-1.421616878626776e-07,0
563,-1.421616878626776e-07,0
564,-1.421616878626776e-07,0
565,-1.421616878626776e-07,0
566,-1.421616878626776e-07,0
567,-1.421616878626776e-07,0
568,-1.421616878626776e-07,0
569,-1.421616878626776e-07,0
570,-1.421616878626776e-07,0
571,-1.421616878626776e-07,0
572,-1.421616878626776e-07,0
573,-1.421616878626776e-07,0
574,-1.421616878626776e-07,0
575,-1.421616878626776e-07,0
576,-1.421616878626776e-07,0
577,-1.421616878626776e-07,0
578,-1.421616878626776e-07,0
579,-1.421616878626776e-07,0
580,-1.421616878626776e-07,0
581,-1.421616878626776e-07,0
582,-1.421616878626776e-07,0
583,-1.421616878626776e-07,0
584,-1.421616878626776e-07,0
585,-1.421616878626776e-07,0
586,-1.421616878626776e-07,0
587,-1.421616878626776e-07,0
588,-1.421616878626776e-07,0
589,-1.421616878626776e-07,0
590,-1.421616878626776e-07,0
591,-1.421616878626776e-07,0
592,-1.421616878626776e-07,0
593,-1.421616878626776e-07,0
594,-1.421616878626776e-07,0
595,-1.421616878626776e-07,0
596,-1.421616878626776e-07,0
597,-1.421616878626776e-07,0
598,-1.421616878626776e-07,0
599,-1.421616878626776e-07,0
600,-1.421616878626776e-07,0
601,-1.421616878626776e-07,0
602,-1.421616878626776e-07,0
603,-1.421616878626776e-07,0
604,-1.421616878626776e-07,0
605,-1.421616878626776e-07,0
606,-1.421616878626776e-07,0
607,-1.421616878626776e-07,0
608,-1.421616878626776e-07,0
609,-1.421616878626776e-07,0
610,-1.421616878626776e-07,0
611,-1.421616878626776e-07,0
612,-1.421616878626776e-07,0
613,-1.421616878626776e-07,0
614,-1.421616878626776e-07,0
615,-1.421616878626776e-07,0
616,-1.421616878626776e-07,0
617,-1.421616878626776e-07,0
618,-1.421616878626776e-07,0
619,-1.421616878626776e-07,0
620,-1.421616878626776e-07,0
621,-1.421616878626776e-07,0
622,-1.421616878626776e-07,0
623,-1.421616878626776e-07,0
624,-1.421616878626776e-07,0
625,-1.421616878626776e-07,0
626,-1.421616878626776e-07,0
627,-1.421616878626776e-07,0
628,-1.421616878626776e-07,0
629,-1.421616878626776e-07,0
630,-1.421616878626776e-07,0
631,-1.421616878626776e-07,0
632,-1.421616878626776e-07,0
633,-1.421616878626776e-07,0
634,-1.421616878626776e-07,0
635,-1.421616878626776e-07,0
636,-1.421616878626776e-07,0
637,-1.421616878626776e-07,0
638,-1.421616878626776e-07,0
639,-1.421616878626776e-07,0
640,-1.421616878626776e-07,0
641,-1.421616878626776e-07,0
642,-1.421616878626776e-07,0
643,-1.421616878626776e-07,0
644,-1.421616878626776e-07,0
645,-1.421616878626776e-07,0
646,-1.421616878626776e-07,0
647,-1.421616878626776e-07,0
648,-1.421616878626776e-07,0
649,-1.421616878626776e-07,0
650,-1.421616878626776e-07,0
651,-1.421616878626776e-07,0
652,-1.421616878626776e-07,0
653,-1.421616878626776e-07,0
654,-1.421616878626776e-07,0
655,-1.421616878626776e-07,0
656,-1.421616878626776e-07,0
657,-1.421616878626776e-07,0
658,-1.421616878626776e-07,0
659,-1.421616878626776e-07,0
660,-1.421616878626776e-07,0
661,-1.421616878626776e-07,0
662,-1.421616878626776e-07,0
663,-1.421616878626776e-07,0
664,-1.421616878626776e-07,0
665,-1.421616878626776e-07,0
666,-1.421616878626776e-07,0
667,-1.421616878626776e-07,0
668,-1.421616878626776e-07,0
669,-1.421616878626776e-07,0
670,-1.421616878626776e-07,0
671,-1.421616878626776e-07,0
672,-1.421616878626776e-07,0
673,-1.421616878626776e-07,0
674,-1.421616878626776e-07,0
675,-1.421616878626776e-07,0
676,-1.421616878626776e-07,0
677,-1.421616878626776e-07,0
678,-1.421616878626776e-07,0
679,-1.421616878626776e-07,0
680,-1.421616878626776e-07,0
681,-1.421616878626776e-07,0
682,-1.421616878626776e-07,0
683,-1.421616878626776e-07,0
684,-1.421616878626776e-07,0
685,-1.421616878626776e-07,0
686,-1.421616878626776e-07,0
687,-1.421616878626776e-07,0
688,-1.421616878626776e-07,0
689,-1.421616878626776e-07,0
690,-1.421616878626776e-07,0
691,-1.421616878626776e-07,0
692,-1.421616878626776e-07,0
693,-1.421616878626776e-07,0
694,-1.421616878626776e-07,0
695,-1.421616878626776e-07,0
696,-1.421616878626776e-07,0
697,-1.421616878626776e-07,0
698,-1.421616878626776e-07,0
699,-1.421616878626776e-07,0
700,-1.421616878626776e-07,0
701,-1.421616878626776e-07,0
702,-1.421616878626776e-07,0
703,-1.421616878626776e-07,0
704,-1.421616878626776e-07,0
705,-1.421616878626776e-07,0
706,-1.421616878626776e-07,0
707,-1.421616878626776e-07,0
708,-1.421616878626776e-07,0
709,-1.421616878626776e-07,0
710,-1.421616878626776e-07,0
711,-1.421616878626776e-07,0
712,-1.421616878626776e-07,0
713,-1.421616878626776e-07,0
714,-1.421616878626776e-07,0
715,-1.421616878626776e-07,0
716,-1.421616878626776e-07,0
717,-1.421616878626776e-07,0
718,-1.421616878626776e-07,0
719,-1.421616878626776e-07,0
720,-1.421616878626776e-07,0
721,-1.421616878626776e-07,0
722,-1.421616878626776e-07,0
723,-1.421616878626776e-07,0
724,-1.421616878626776e-07,0
725,-1.421616878626776e-07,0
726,-1.421616878626776e-07,0
727,-1.421616878626776e-07,0
728,-1.421616878626776e-07,0
729,-1.421616878626776e-07,0
730,-1.421616878626776e-07,0
731,-1.421616878626776e-07,0
732,-1.421616878626776e-07,0
733,-1.421616878626776e-07,0
734,-1.421616878626776e-07,0
735,-1.421616878626776e-07,0
736,-1.421616878626776e-07,0
737,-1.421616878626776e-07,0
738,-1.421616878626776e-07,0
739,-1.421616878626776e-07,0
740,-1.421616878626776e-07,0
741,-1.421616878626776e-07,0
742,-1.421616878626776e-07,0
743,-1.421616878626776e-07,0
744,-1.421616878626776e-07,0
745,-1.421616878626776e-07,0
746,-1.421616878626776e-07,0
747,-1.421616878626776e-07,0
748,-1.421616878626776e-07,0
749,-1.421616878626776e-07,0
750,-1.421616878626776e-07,0
751,-1.421616878626776e-07,0
752,-1.421616878626776e-07,0
753,-1.421616878626776e-07,0
754,-1.421616878626776e-07,0
755,-1.421616878626776e-07,0
756,-1.421616878626776e-07,0
757,-1.421616878626776e-07,0
758,-1.421616878626776e-07,0
759,-1.421616878626776e-07,0
760,-1.421616878626776e-07,0
761,-1.421616878626776e-07,0
762,-1.421616878626776e-07,0
763,-1.421616878626776e-07,0
764,-1.421616878626776e-07,0
765,-1.421616878626776e-07,0
766,-1.421616878626776e-07,0
767,-1.421616878626776e-07,0
768,-1.421616878626776e-07,0
769,-1.421616878626776e-07,0
770,-1.421616878626776e-07,0
771,-1.421616878626776e-07,0
772,-1.421616878626776e-07,0
773,-1.421616878626776e-07,0
774,-1.421616878626776e-07,0
775,-1.421616878626776e-07,0
776,-1.421616878626776e-07,0
777,-1.421616878626776e-07,0
778,-1.421616878626776e-07,0
779,-1.421616878626776e-07,0
780,-1.421616878626776e-07,0
781,-1.421616878626776e-07,0
782,-1.421616878626776e-07,0
783,-1.421616878626776e-07,0
784,-1.421616878626776e-07,0
785,-1.421616878626776e-07,0
786,-1.421616878626776e-07,0
787,-1.421616878626776e-07,0
788,-1.421616878626776e-07,0
789,-1.421616878626776e-07,0
790,-1.421616878626776e-07,0
791,-1.421616878626776e-07,0
792,-1.421616878626776e-07,0
793,-1.421616878626776e-07,0
794,-1.421616878626776e-07,0
795,-1.421616878626776e-07,0
796,-1.421616878626776e-07,0
797,-1.421616878626776e-07,0
798,-1.421616878626776e-07,0
799,-1.421616878626776e-07,0
800,-1.421616878626776e-07,0
801,-1.421616878626776e-07,0
802,-1.421616878626776e-07,0
803,-1.421616878626776e-07,0
804,-1.421616878626776e-07,0
805,-1.421616878626776e-07,0
806,-1.421616878626776e-07,0
807,-1.421616878626776e-07,0
