,algorithm,params,groups,calinski_harabaz_score,silhouette_score
49,AgglomerativeClustering,affinity = manhattan linkage = complete k = 4,4,1151.7053538504467,0.19812796971037394
50,AgglomerativeClustering,affinity = manhattan linkage = average k = 4,4,795.86632714120958,0.29492580912840544
51,AgglomerativeClustering,affinity = cosine linkage = complete k = 4,4,119.3701259013238,0.30420407948269068
52,AgglomerativeClustering,affinity = cosine linkage = average k = 4,4,36.249839955433245,0.41742211882564995
53,AgglomerativeClustering,affinity = euclidean linkage = ward k = 5,5,939.5158847101784,0.12049181730399407
54,AgglomerativeClustering,affinity = euclidean linkage = complete k = 5,5,841.03679294922199,0.13034420531204644
55,AgglomerativeClustering,affinity = euclidean linkage = average k = 5,5,276.23957617971797,0.17818788961227836
56,AgglomerativeClustering,affinity = l1 linkage = complete k = 5,5,890.32989673669761,0.19093246366003441
57,AgglomerativeClustering,affinity = l1 linkage = average k = 5,5,598.12574138025468,0.2878099384168169
58,AgglomerativeClustering,affinity = l2 linkage = complete k = 5,5,841.03679294922199,0.13034420531204644
59,AgglomerativeClustering,affinity = l2 linkage = average k = 5,5,276.23957617971797,0.17818788961227836
60,AgglomerativeClustering,affinity = manhattan linkage = complete k = 5,5,890.32989673669761,0.19093246366003441
61,AgglomerativeClustering,affinity = manhattan linkage = average k = 5,5,598.12574138025468,0.2878099384168169
62,AgglomerativeClustering,affinity = cosine linkage = complete k = 5,5,90.331470769312304,0.29962785858644386
63,AgglomerativeClustering,affinity = cosine linkage = average k = 5,5,30.230741765561167,0.41431464412949859
64,AgglomerativeClustering,affinity = euclidean linkage = ward k = 6,6,805.57614868003634,0.085943568434700815
65,AgglomerativeClustering,affinity = euclidean linkage = complete k = 6,6,686.03691131249502,0.12570245509772324
66,AgglomerativeClustering,affinity = euclidean linkage = average k = 6,6,221.52183870184967,0.17255342247794009
67,AgglomerativeClustering,affinity = l1 linkage = complete k = 6,6,761.04382884716426,0.12570079005344981
68,AgglomerativeClustering,affinity = l1 linkage = average k = 6,6,479.23021107748195,0.28325039035743022
69,AgglomerativeClustering,affinity = l2 linkage = complete k = 6,6,686.03691131249502,0.12570245509772324
70,AgglomerativeClustering,affinity = l2 linkage = average k = 6,6,221.52183870184967,0.17255342247794009
71,AgglomerativeClustering,affinity = manhattan linkage = complete k = 6,6,761.04382884716426,0.12570079005344981
72,AgglomerativeClustering,affinity = manhattan linkage = average k = 6,6,479.23021107748195,0.28325039035743022
73,AgglomerativeClustering,affinity = cosine linkage = complete k = 6,6,72.51052931525237,0.29944986749366587
74,AgglomerativeClustering,affinity = cosine linkage = average k = 6,6,24.314740459502712,0.41232761807685764
75,AgglomerativeClustering,affinity = euclidean linkage = ward k = 7,7,713.34349884881362,0.0832185305169897
76,AgglomerativeClustering,affinity = euclidean linkage = complete k = 7,7,593.63997757887023,0.10481403407743253
77,AgglomerativeClustering,affinity = euclidean linkage = average k = 7,7,196.80060944028909,0.15303390559478899
78,AgglomerativeClustering,affinity = l1 linkage = complete k = 7,7,638.39903669161629,0.12467890308884359
79,AgglomerativeClustering,affinity = l1 linkage = average k = 7,7,400.71040054407439,0.28210453406812974
80,AgglomerativeClustering,affinity = l2 linkage = complete k = 7,7,593.63997757887023,0.10481403407743253
81,AgglomerativeClustering,affinity = l2 linkage = average k = 7,7,196.80060944028909,0.15303390559478899
82,AgglomerativeClustering,affinity = manhattan linkage = complete k = 7,7,638.39903669161629,0.12467890308884359
83,AgglomerativeClustering,affinity = manhattan linkage = average k = 7,7,400.71040054407439,0.28210453406812974
84,AgglomerativeClustering,affinity = cosine linkage = complete k = 7,7,60.618041098198333,0.29895239794473277
85,AgglomerativeClustering,affinity = cosine linkage = average k = 7,7,20.470541083891057,0.41139322798862354
86,AgglomerativeClustering,affinity = euclidean linkage = ward k = 8,8,644.85956133656896,0.088175778499640159
87,AgglomerativeClustering,affinity = euclidean linkage = complete k = 8,8,514.76343453110974,0.10105548230058037
88,AgglomerativeClustering,affinity = euclidean linkage = average k = 8,8,168.89588895728536,0.14833258047039788
89,AgglomerativeClustering,affinity = l1 linkage = complete k = 8,8,553.66041426664015,0.12029900528885293
90,AgglomerativeClustering,affinity = l1 linkage = average k = 8,8,418.29365757300116,0.24804617624682862
91,AgglomerativeClustering,affinity = l2 linkage = complete k = 8,8,514.76343453110974,0.10105548230058037
92,AgglomerativeClustering,affinity = l2 linkage = average k = 8,8,168.89588895728536,0.14833258047039788
93,AgglomerativeClustering,affinity = manhattan linkage = complete k = 8,8,553.66041426664015,0.12029900528885293
94,AgglomerativeClustering,affinity = manhattan linkage = average k = 8,8,418.29365757300116,0.24804617624682862
95,AgglomerativeClustering,affinity = cosine linkage = complete k = 8,8,52.083259418358672,0.29855917669213244
96,AgglomerativeClustering,affinity = cosine linkage = average k = 8,8,24.619554839301131,0.41324279738691638
97,AgglomerativeClustering,affinity = euclidean linkage = ward k = 9,9,579.71894644384736,0.079970513867142448
98,AgglomerativeClustering,affinity = euclidean linkage = complete k = 9,9,459.35119840856549,0.099403458746102305
99,AgglomerativeClustering,affinity = euclidean linkage = average k = 9,9,378.4726398005883,0.17858335425885269
100,AgglomerativeClustering,affinity = l1 linkage = complete k = 9,9,486.1252467971284,0.12047798031006861
101,AgglomerativeClustering,affinity = l1 linkage = average k = 9,9,366.68846437194094,0.24530110420679463
102,AgglomerativeClustering,affinity = l2 linkage = complete k = 9,9,459.35119840856549,0.099403458746102305
103,AgglomerativeClustering,affinity = l2 linkage = average k = 9,9,378.4726398005883,0.17858335425885269
104,AgglomerativeClustering,affinity = manhattan linkage = complete k = 9,9,486.1252467971284,0.12047798031006861
105,AgglomerativeClustering,affinity = manhattan linkage = average k = 9,9,366.68846437194094,0.24530110420679463
106,AgglomerativeClustering,affinity = cosine linkage = complete k = 9,9,72.28896713707222,0.23790187655172487
107,AgglomerativeClustering,affinity = cosine linkage = average k = 9,9,21.607075126883885,0.41118092327337619
