,algorithm,params,groups,calinski_harabaz_score,silhouette_score
41,AgglomerativeClustering,affinity = cosine linkage = average k = 3,3,0.41530506593862665,-0.09853978973434081
42,AgglomerativeClustering,affinity = euclidean linkage = ward k = 4,4,2306.143230599667,0.7385755786544169
43,AgglomerativeClustering,affinity = euclidean linkage = complete k = 4,4,994.4087042881439,0.8088147483282835
44,AgglomerativeClustering,affinity = euclidean linkage = average k = 4,4,776.0026861498689,0.8760427446498456
45,AgglomerativeClustering,affinity = l1 linkage = complete k = 4,4,1003.9569051947019,0.7960704876866791
46,AgglomerativeClustering,affinity = l1 linkage = average k = 4,4,838.7493174223803,0.856130900221173
47,AgglomerativeClustering,affinity = l2 linkage = complete k = 4,4,994.4087042881439,0.8088147483282835
48,AgglomerativeClustering,affinity = l2 linkage = average k = 4,4,776.0026861498689,0.8760427446498456
49,AgglomerativeClustering,affinity = manhattan linkage = complete k = 4,4,1003.9569051947019,0.7960704876866791
50,AgglomerativeClustering,affinity = manhattan linkage = average k = 4,4,838.7493174223803,0.856130900221173
51,AgglomerativeClustering,affinity = cosine linkage = complete k = 4,4,0.39466139877629747,-0.11269618597598562
52,AgglomerativeClustering,affinity = cosine linkage = average k = 4,4,0.4079220160702078,-0.1048212770506528
53,AgglomerativeClustering,affinity = euclidean linkage = ward k = 5,5,2122.470740220776,0.6895960982252174
54,AgglomerativeClustering,affinity = euclidean linkage = complete k = 5,5,788.3586233236348,0.7903314199760121
55,AgglomerativeClustering,affinity = euclidean linkage = average k = 5,5,643.8080621639432,0.8527315505848391
56,AgglomerativeClustering,affinity = l1 linkage = complete k = 5,5,789.4689605085092,0.7954789835634439
57,AgglomerativeClustering,affinity = l1 linkage = average k = 5,5,643.8080621639432,0.8527315505848391
58,AgglomerativeClustering,affinity = l2 linkage = complete k = 5,5,788.3586233236348,0.7903314199760121
59,AgglomerativeClustering,affinity = l2 linkage = average k = 5,5,643.8080621639432,0.8527315505848391
60,AgglomerativeClustering,affinity = manhattan linkage = complete k = 5,5,789.4689605085092,0.7954789835634439
61,AgglomerativeClustering,affinity = manhattan linkage = average k = 5,5,643.8080621639432,0.8527315505848391
62,AgglomerativeClustering,affinity = cosine linkage = complete k = 5,5,0.4027821261936664,-0.11309516489821232
63,AgglomerativeClustering,affinity = cosine linkage = average k = 5,5,0.4027821261936664,-0.11309516489821232
64,AgglomerativeClustering,affinity = euclidean linkage = ward k = 6,6,2045.736242208586,0.6900559799325506
65,AgglomerativeClustering,affinity = euclidean linkage = complete k = 6,6,641.0448921375295,0.790260245452877
66,AgglomerativeClustering,affinity = euclidean linkage = average k = 6,6,535.7343104767166,0.8532869805816762
67,AgglomerativeClustering,affinity = l1 linkage = complete k = 6,6,656.3352994832438,0.7834585305611829
68,AgglomerativeClustering,affinity = l1 linkage = average k = 6,6,535.7343104767166,0.8532869805816762
69,AgglomerativeClustering,affinity = l2 linkage = complete k = 6,6,641.0448921375295,0.790260245452877
70,AgglomerativeClustering,affinity = l2 linkage = average k = 6,6,535.7343104767166,0.8532869805816762
71,AgglomerativeClustering,affinity = manhattan linkage = complete k = 6,6,656.3352994832438,0.7834585305611829
72,AgglomerativeClustering,affinity = manhattan linkage = average k = 6,6,535.7343104767166,0.8532869805816762
73,AgglomerativeClustering,affinity = cosine linkage = complete k = 6,6,115.47336394325593,0.2504608997850217
74,AgglomerativeClustering,affinity = cosine linkage = average k = 6,6,117.62660448151152,0.22649575784383752
75,AgglomerativeClustering,affinity = euclidean linkage = ward k = 7,7,1912.1920434527524,0.416625620738512
76,AgglomerativeClustering,affinity = euclidean linkage = complete k = 7,7,555.7158946840143,0.790583947698475
77,AgglomerativeClustering,affinity = euclidean linkage = average k = 7,7,462.0221802404326,0.8479037342697636
78,AgglomerativeClustering,affinity = l1 linkage = complete k = 7,7,558.1212459042777,0.7834112898831367
79,AgglomerativeClustering,affinity = l1 linkage = average k = 7,7,458.4510824829233,0.8510639416277221
80,AgglomerativeClustering,affinity = l2 linkage = complete k = 7,7,555.7158946840143,0.790583947698475
81,AgglomerativeClustering,affinity = l2 linkage = average k = 7,7,462.0221802404326,0.8479037342697636
82,AgglomerativeClustering,affinity = manhattan linkage = complete k = 7,7,558.1212459042777,0.7834112898831367
83,AgglomerativeClustering,affinity = manhattan linkage = average k = 7,7,458.4510824829233,0.8510639416277221
84,AgglomerativeClustering,affinity = cosine linkage = complete k = 7,7,97.16415951368415,0.22204228044454966
85,AgglomerativeClustering,affinity = cosine linkage = average k = 7,7,98.54951885270313,0.2181287089565333
86,AgglomerativeClustering,affinity = euclidean linkage = ward k = 8,8,1814.7222822978088,0.41747157821646536
87,AgglomerativeClustering,affinity = euclidean linkage = complete k = 8,8,489.55866210423767,0.7836242992554252
88,AgglomerativeClustering,affinity = euclidean linkage = average k = 8,8,400.15642764986706,0.8476998522778444
89,AgglomerativeClustering,affinity = l1 linkage = complete k = 8,8,498.47260432859173,0.7845348151848663
90,AgglomerativeClustering,affinity = l1 linkage = average k = 8,8,400.15642764986706,0.8476998522778444
91,AgglomerativeClustering,affinity = l2 linkage = complete k = 8,8,489.55866210423767,0.7836242992554252
92,AgglomerativeClustering,affinity = l2 linkage = average k = 8,8,400.15642764986706,0.8476998522778444
93,AgglomerativeClustering,affinity = manhattan linkage = complete k = 8,8,498.47260432859173,0.7845348151848663
94,AgglomerativeClustering,affinity = manhattan linkage = average k = 8,8,400.15642764986706,0.8476998522778444
95,AgglomerativeClustering,affinity = cosine linkage = complete k = 8,8,89.66022426978083,0.2132134039295438
96,AgglomerativeClustering,affinity = cosine linkage = average k = 8,8,85.40645205888202,0.18312316913003568
97,AgglomerativeClustering,affinity = euclidean linkage = ward k = 9,9,1732.4697588429785,0.41854969343643544
98,AgglomerativeClustering,affinity = euclidean linkage = complete k = 9,9,446.2520580478383,0.7842506109076107
99,AgglomerativeClustering,affinity = euclidean linkage = average k = 9,9,353.24667880659877,0.8470507460279202
100,AgglomerativeClustering,affinity = l1 linkage = complete k = 9,9,1246.351985363686,0.7506218311175098
101,AgglomerativeClustering,affinity = l1 linkage = average k = 9,9,353.7542851140293,0.8473499764435664
102,AgglomerativeClustering,affinity = l2 linkage = complete k = 9,9,446.2520580478383,0.7842506109076107
103,AgglomerativeClustering,affinity = l2 linkage = average k = 9,9,353.24667880659877,0.8470507460279202
104,AgglomerativeClustering,affinity = manhattan linkage = complete k = 9,9,1246.351985363686,0.7506218311175098
105,AgglomerativeClustering,affinity = manhattan linkage = average k = 9,9,353.7542851140293,0.8473499764435664
106,AgglomerativeClustering,affinity = cosine linkage = complete k = 9,9,82.08499597957633,0.21572838750501902
107,AgglomerativeClustering,affinity = cosine linkage = average k = 9,9,74.70191556622487,0.17409123979374766
