,algorithm,params,groups,calinski_harabaz_score,silhouette_score
93,AgglomerativeClustering,affinity = manhattan linkage = complete k = 8,8,17.635646177609008,0.10670212840494013
94,AgglomerativeClustering,affinity = manhattan linkage = average k = 8,8,3.830359251588205,0.1849629006220382
95,AgglomerativeClustering,affinity = cosine linkage = complete k = 8,8,17.71664382746407,0.032481630801617194
96,AgglomerativeClustering,affinity = cosine linkage = average k = 8,8,18.98915377986893,0.05346102986186516
97,AgglomerativeClustering,affinity = euclidean linkage = ward k = 9,9,25.491747506934583,0.12446331556780876
98,AgglomerativeClustering,affinity = euclidean linkage = complete k = 9,9,15.983561029133435,0.09325324767575222
99,AgglomerativeClustering,affinity = euclidean linkage = average k = 9,9,7.287392083083338,0.21489227092598995
100,AgglomerativeClustering,affinity = l1 linkage = complete k = 9,9,17.733142982852705,0.1132593482399307
101,AgglomerativeClustering,affinity = l1 linkage = average k = 9,9,3.9062934375732214,0.17751564690954139
102,AgglomerativeClustering,affinity = l2 linkage = complete k = 9,9,15.983561029133435,0.09325324767575222
103,AgglomerativeClustering,affinity = l2 linkage = average k = 9,9,7.287392083083338,0.21489227092598995
104,AgglomerativeClustering,affinity = manhattan linkage = complete k = 9,9,17.733142982852705,0.1132593482399307
105,AgglomerativeClustering,affinity = manhattan linkage = average k = 9,9,3.9062934375732214,0.17751564690954139
106,AgglomerativeClustering,affinity = cosine linkage = complete k = 9,9,16.79897542006364,0.03116947359912747
107,AgglomerativeClustering,affinity = cosine linkage = average k = 9,9,19.01847530096026,0.06435695325237564
