,algorithm,params,groups,calinski_harabaz_score,silhouette_score
74,AgglomerativeClustering,affinity = cosine linkage = average k = 6,6,10.305645884842894,0.1846458266517446
75,AgglomerativeClustering,affinity = euclidean linkage = ward k = 7,7,124.7234062361733,0.11948167272662
76,AgglomerativeClustering,affinity = euclidean linkage = complete k = 7,7,93.24931200087701,0.13330826912970065
77,AgglomerativeClustering,affinity = euclidean linkage = average k = 7,7,76.17951945480547,0.19424824524356957
78,AgglomerativeClustering,affinity = l1 linkage = complete k = 7,7,109.63374434465551,0.09062049701208054
79,AgglomerativeClustering,affinity = l1 linkage = average k = 7,7,79.3991659369241,0.2078538576043895
80,AgglomerativeClustering,affinity = l2 linkage = complete k = 7,7,93.24931200087701,0.13330826912970065
81,AgglomerativeClustering,affinity = l2 linkage = average k = 7,7,76.17951945480547,0.19424824524356957
82,AgglomerativeClustering,affinity = manhattan linkage = complete k = 7,7,109.63374434465551,0.09062049701208054
83,AgglomerativeClustering,affinity = manhattan linkage = average k = 7,7,79.3991659369241,0.2078538576043895
84,AgglomerativeClustering,affinity = cosine linkage = complete k = 7,7,54.98056434898122,0.043212230565899276
85,AgglomerativeClustering,affinity = cosine linkage = average k = 7,7,8.826646417426259,0.16707479312592793
86,AgglomerativeClustering,affinity = euclidean linkage = ward k = 8,8,117.66978504472839,0.1316202541524946
87,AgglomerativeClustering,affinity = euclidean linkage = complete k = 8,8,100.86137763412043,0.12469177517673814
88,AgglomerativeClustering,affinity = euclidean linkage = average k = 8,8,72.18525755224906,0.17058151764586546
89,AgglomerativeClustering,affinity = l1 linkage = complete k = 8,8,96.32391785038813,0.08787996246323046
90,AgglomerativeClustering,affinity = l1 linkage = average k = 8,8,70.27768244746738,0.20249236510475593
91,AgglomerativeClustering,affinity = l2 linkage = complete k = 8,8,100.86137763412043,0.12469177517673814
92,AgglomerativeClustering,affinity = l2 linkage = average k = 8,8,72.18525755224906,0.17058151764586546
93,AgglomerativeClustering,affinity = manhattan linkage = complete k = 8,8,96.32391785038813,0.08787996246323046
94,AgglomerativeClustering,affinity = manhattan linkage = average k = 8,8,70.27768244746738,0.20249236510475593
95,AgglomerativeClustering,affinity = cosine linkage = complete k = 8,8,50.09322281390574,0.03952231174315004
96,AgglomerativeClustering,affinity = cosine linkage = average k = 8,8,24.3452730823828,0.1959726112593612
97,AgglomerativeClustering,affinity = euclidean linkage = ward k = 9,9,111.14132090690248,0.12833058404266204
98,AgglomerativeClustering,affinity = euclidean linkage = complete k = 9,9,90.61312287237831,0.12316070593899003
99,AgglomerativeClustering,affinity = euclidean linkage = average k = 9,9,68.63890356811153,0.16882258303872683
100,AgglomerativeClustering,affinity = l1 linkage = complete k = 9,9,92.53633917231066,0.0990030921332655
101,AgglomerativeClustering,affinity = l1 linkage = average k = 9,9,66.02496686608441,0.1893956479377773
102,AgglomerativeClustering,affinity = l2 linkage = complete k = 9,9,90.61312287237831,0.12316070593899003
103,AgglomerativeClustering,affinity = l2 linkage = average k = 9,9,68.63890356811153,0.16882258303872683
104,AgglomerativeClustering,affinity = manhattan linkage = complete k = 9,9,92.53633917231066,0.0990030921332655
105,AgglomerativeClustering,affinity = manhattan linkage = average k = 9,9,66.02496686608441,0.1893956479377773
106,AgglomerativeClustering,affinity = cosine linkage = complete k = 9,9,46.990930498678516,0.018710929157270115
107,AgglomerativeClustering,affinity = cosine linkage = average k = 9,9,31.448446666096537,0.18043549283404012
