,algorithm,params,groups,calinski_harabaz_score,silhouette_score
36,AgglomerativeClustering,affinity = l2 linkage = average k = 3,3,1.0894413730941888,
37,AgglomerativeClustering,affinity = manhattan linkage = complete k = 3,3,1.0894413730941888,
38,AgglomerativeClustering,affinity = manhattan linkage = average k = 3,3,1.0894413730941888,
39,AgglomerativeClustering,affinity = cosine linkage = complete k = 3,3,1.0894413730941888,
40,AgglomerativeClustering,affinity = cosine linkage = average k = 3,3,1.0894413730941888,
41,AgglomerativeClustering,affinity = euclidean linkage = ward k = 4,4,1.066800248355678,
42,AgglomerativeClustering,affinity = euclidean linkage = complete k = 4,4,1.066800248355678,
43,AgglomerativeClustering,affinity = euclidean linkage = average k = 4,4,1.066800248355678,
44,AgglomerativeClustering,affinity = l1 linkage = complete k = 4,4,1.066800248355678,
45,AgglomerativeClustering,affinity = l1 linkage = average k = 4,4,1.066800248355678,
46,AgglomerativeClustering,affinity = l2 linkage = complete k = 4,4,1.066800248355678,
47,AgglomerativeClustering,affinity = l2 linkage = average k = 4,4,1.066800248355678,
48,AgglomerativeClustering,affinity = manhattan linkage = complete k = 4,4,1.066800248355678,
49,AgglomerativeClustering,affinity = manhattan linkage = average k = 4,4,1.066800248355678,
50,AgglomerativeClustering,affinity = cosine linkage = complete k = 4,4,1.066800248355678,
51,AgglomerativeClustering,affinity = cosine linkage = average k = 4,4,1.066800248355678,
52,AgglomerativeClustering,affinity = euclidean linkage = ward k = 5,5,1.1834260164981167,
53,AgglomerativeClustering,affinity = euclidean linkage = complete k = 5,5,1.1834260164981167,
54,AgglomerativeClustering,affinity = euclidean linkage = average k = 5,5,1.1834260164981167,
55,AgglomerativeClustering,affinity = l1 linkage = complete k = 5,5,1.1834260164981167,
56,AgglomerativeClustering,affinity = l1 linkage = average k = 5,5,1.1834260164981167,
57,AgglomerativeClustering,affinity = l2 linkage = complete k = 5,5,1.1834260164981167,
58,AgglomerativeClustering,affinity = l2 linkage = average k = 5,5,1.1834260164981167,
59,AgglomerativeClustering,affinity = manhattan linkage = complete k = 5,5,1.1834260164981167,
60,AgglomerativeClustering,affinity = manhattan linkage = average k = 5,5,1.1834260164981167,
61,AgglomerativeClustering,affinity = cosine linkage = complete k = 5,5,1.1834260164981167,
62,AgglomerativeClustering,affinity = cosine linkage = average k = 5,5,1.1834260164981167,
63,AgglomerativeClustering,affinity = euclidean linkage = ward k = 6,6,1.1556358509621314,
64,AgglomerativeClustering,affinity = euclidean linkage = complete k = 6,6,1.1556358509621314,
65,AgglomerativeClustering,affinity = euclidean linkage = average k = 6,6,1.1556358509621314,
66,AgglomerativeClustering,affinity = l1 linkage = complete k = 6,6,1.1556358509621314,
67,AgglomerativeClustering,affinity = l1 linkage = average k = 6,6,1.1556358509621314,
68,AgglomerativeClustering,affinity = l2 linkage = complete k = 6,6,1.1556358509621314,
69,AgglomerativeClustering,affinity = l2 linkage = average k = 6,6,1.1556358509621314,
70,AgglomerativeClustering,affinity = manhattan linkage = complete k = 6,6,1.1556358509621314,
71,AgglomerativeClustering,affinity = manhattan linkage = average k = 6,6,1.1556358509621314,
72,AgglomerativeClustering,affinity = cosine linkage = complete k = 6,6,1.1556358509621314,
73,AgglomerativeClustering,affinity = cosine linkage = average k = 6,6,1.1556358509621314,
74,AgglomerativeClustering,affinity = euclidean linkage = ward k = 7,7,1.1371087691274857,
75,AgglomerativeClustering,affinity = euclidean linkage = complete k = 7,7,1.1371087691274857,
76,AgglomerativeClustering,affinity = euclidean linkage = average k = 7,7,1.1371087691274857,
77,AgglomerativeClustering,affinity = l1 linkage = complete k = 7,7,1.1371087691274857,
78,AgglomerativeClustering,affinity = l1 linkage = average k = 7,7,1.1371087691274857,
79,AgglomerativeClustering,affinity = l2 linkage = complete k = 7,7,1.1371087691274857,
80,AgglomerativeClustering,affinity = l2 linkage = average k = 7,7,1.1371087691274857,
81,AgglomerativeClustering,affinity = manhattan linkage = complete k = 7,7,1.1371087691274857,
82,AgglomerativeClustering,affinity = manhattan linkage = average k = 7,7,1.1371087691274857,
83,AgglomerativeClustering,affinity = cosine linkage = complete k = 7,7,1.1371087691274857,
84,AgglomerativeClustering,affinity = cosine linkage = average k = 7,7,1.1371087691274857,
85,AgglomerativeClustering,affinity = euclidean linkage = ward k = 8,8,1.2507409800463241,
86,AgglomerativeClustering,affinity = euclidean linkage = complete k = 8,8,1.2507409800463241,
87,AgglomerativeClustering,affinity = euclidean linkage = average k = 8,8,1.2507409800463241,
88,AgglomerativeClustering,affinity = l1 linkage = complete k = 8,8,1.2507409800463241,
89,AgglomerativeClustering,affinity = l1 linkage = average k = 8,8,1.2507409800463241,
90,AgglomerativeClustering,affinity = l2 linkage = complete k = 8,8,1.2507409800463241,
91,AgglomerativeClustering,affinity = l2 linkage = average k = 8,8,1.2507409800463241,
92,AgglomerativeClustering,affinity = manhattan linkage = complete k = 8,8,1.2507409800463241,
93,AgglomerativeClustering,affinity = manhattan linkage = average k = 8,8,1.2507409800463241,
94,AgglomerativeClustering,affinity = cosine linkage = complete k = 8,8,1.2507409800463241,
95,AgglomerativeClustering,affinity = cosine linkage = average k = 8,8,1.2507409800463241,
96,AgglomerativeClustering,affinity = euclidean linkage = ward k = 9,9,1.2278930935487065,
97,AgglomerativeClustering,affinity = euclidean linkage = complete k = 9,9,1.2278930935487065,
98,AgglomerativeClustering,affinity = euclidean linkage = average k = 9,9,1.2278930935487065,
99,AgglomerativeClustering,affinity = l1 linkage = complete k = 9,9,1.2278930935487065,
100,AgglomerativeClustering,affinity = l1 linkage = average k = 9,9,1.2278930935487065,
101,AgglomerativeClustering,affinity = l2 linkage = complete k = 9,9,1.2278930935487065,
102,AgglomerativeClustering,affinity = l2 linkage = average k = 9,9,1.2278930935487065,
103,AgglomerativeClustering,affinity = manhattan linkage = complete k = 9,9,1.2278930935487065,
104,AgglomerativeClustering,affinity = manhattan linkage = average k = 9,9,1.2278930935487065,
105,AgglomerativeClustering,affinity = cosine linkage = complete k = 9,9,1.2278930935487065,
106,AgglomerativeClustering,affinity = cosine linkage = average k = 9,9,1.2278930935487065,
